date,county,state,cases,deaths
2020-12-31,Jefferson,Illinois,2926,82
2020-12-31,Jersey,Illinois,1972,42
2020-12-31,Jo Daviess,Illinois,1388,24
2020-12-31,Johnson,Illinois,982,15
2020-12-31,Kane,Illinois,41511,604
2020-12-31,Kankakee,Illinois,10717,159
2020-12-31,Kendall,Illinois,8771,73
2020-12-31,Knox,Illinois,4059,126
2020-12-31,LaSalle,Illinois,8363,230
2020-12-31,Lake,Illinois,48300,818
2020-12-31,Lawrence,Illinois,1985,27
2020-12-31,Lee,Illinois,2707,64
2020-12-31,Livingston,Illinois,3140,58
2020-12-31,Logan,Illinois,2705,51
2020-12-31,Macon,Illinois,7959,170
2020-12-31,Macoupin,Illinois,3273,79
2020-12-31,Madison,Illinois,21054,389
2020-12-31,Marion,Illinois,3548,103
2020-12-31,Marshall,Illinois,578,9
2020-12-31,Mason,Illinois,1026,38
2020-12-31,Massac,Illinois,893,28
2020-12-31,McDonough,Illinois,1978,46
2020-12-31,McHenry,Illinois,19128,217
2020-12-31,McLean,Illinois,11621,115
2020-12-31,Menard,Illinois,729,8
2020-12-31,Mercer,Illinois,1069,24
2020-12-31,Monroe,Illinois,3135,59
2020-12-31,Montgomery,Illinois,2166,24
2020-12-31,Morgan,Illinois,3060,82
2020-12-31,Moultrie,Illinois,1260,27
2020-12-31,Ogle,Illinois,4102,65
2020-12-31,Peoria,Illinois,13172,201
2020-12-31,Perry,Illinois,2185,52
2020-12-31,Piatt,Illinois,1046,8
2020-12-31,Pike,Illinois,1395,41
2020-12-31,Pope,Illinois,196,1
2020-12-31,Pulaski,Illinois,560,3
2020-12-31,Putnam,Illinois,319,0
2020-12-31,Randolph,Illinois,3324,47
2020-12-31,Richland,Illinois,1309,37
2020-12-31,Rock Island,Illinois,11014,259
2020-12-31,Saline,Illinois,1764,40
2020-12-31,Sangamon,Illinois,13219,197
2020-12-31,Schuyler,Illinois,543,14
2020-12-31,Scott,Illinois,327,1
2020-12-31,Shelby,Illinois,1793,34
2020-12-31,St. Clair,Illinois,20854,353
2020-12-31,Stark,Illinois,449,20
2020-12-31,Stephenson,Illinois,3242,62
2020-12-31,Tazewell,Illinois,10431,197
2020-12-31,Union,Illinois,1697,31
2020-12-31,Vermilion,Illinois,6429,90
2020-12-31,Wabash,Illinois,1048,13
2020-12-31,Warren,Illinois,1496,36
2020-12-31,Washington,Illinois,1225,24
2020-12-31,Wayne,Illinois,1336,41
2020-12-31,White,Illinois,1122,27
2020-12-31,Whiteside,Illinois,4956,160
2020-12-31,Will,Illinois,52293,780
2020-12-31,Williamson,Illinois,5316,106
2020-12-31,Winnebago,Illinois,24019,373
2020-12-31,Woodford,Illinois,2818,58
2020-12-31,Adams,Indiana,2616,34
2020-12-31,Allen,Indiana,28059,508
2020-12-31,Bartholomew,Indiana,5485,91
2020-12-31,Benton,Indiana,745,9
2020-12-31,Blackford,Indiana,902,23
2020-12-31,Boone,Indiana,4472,64
2020-12-31,Brown,Indiana,739,8
2020-12-31,Carroll,Indiana,1333,15
2020-12-31,Cass,Indiana,4200,44
2020-12-31,Clark,Indiana,8403,119
2020-12-31,Clay,Indiana,1876,30
2020-12-31,Clinton,Indiana,3208,38
2020-12-31,Crawford,Indiana,592,8
2020-12-31,Daviess,Indiana,2281,70
2020-12-31,DeKalb,Indiana,2981,62
2020-12-31,Dearborn,Indiana,3843,42
2020-12-31,Decatur,Indiana,2152,76
2020-12-31,Delaware,Indiana,7667,126
2020-12-31,Dubois,Indiana,4614,49
2020-12-31,Elkhart,Indiana,22743,325
2020-12-31,Fayette,Indiana,2325,43
2020-12-31,Floyd,Indiana,5114,104
2020-12-31,Fountain,Indiana,1521,23
2020-12-31,Franklin,Indiana,1229,29
2020-12-31,Fulton,Indiana,1387,26
2020-12-31,Gibson,Indiana,3016,56
2020-12-31,Grant,Indiana,5404,102
2020-12-31,Greene,Indiana,1937,59
2020-12-31,Hamilton,Indiana,23956,288
2020-12-31,Hancock,Indiana,5166,86
2020-12-31,Harrison,Indiana,2636,37
2020-12-31,Hendricks,Indiana,11514,228
2020-12-31,Henry,Indiana,4257,55
2020-12-31,Howard,Indiana,6662,123
2020-12-31,Huntington,Indiana,2445,45
2020-12-31,Jackson,Indiana,3760,44
2020-12-31,Jasper,Indiana,2475,33
2020-12-31,Jay,Indiana,1510,22
2020-12-31,Jefferson,Indiana,2162,36
2020-12-31,Jennings,Indiana,1700,34
2020-12-31,Johnson,Indiana,12155,248
2020-12-31,Knox,Indiana,2914,38
2020-12-31,Kosciusko,Indiana,6833,72
2020-12-31,LaGrange,Indiana,2045,56
2020-12-31,LaPorte,Indiana,7561,139
2020-12-31,Lake,Indiana,39901,632
2020-12-31,Lawrence,Indiana,3299,65
2020-12-31,Madison,Indiana,8994,189
2020-12-31,Marion,Indiana,70801,1206
2020-12-31,Marshall,Indiana,4469,77
2020-12-31,Martin,Indiana,592,12
2020-12-31,Miami,Indiana,2730,32
2020-12-31,Monroe,Indiana,8007,98
2020-12-31,Montgomery,Indiana,2842,50
2020-12-31,Morgan,Indiana,4271,82
2020-12-31,Newton,Indiana,831,20
2020-12-31,Noble,Indiana,4048,57
2020-12-31,Ohio,Indiana,396,7
2020-12-31,Orange,Indiana,1227,34
2020-12-31,Owen,Indiana,1325,32
2020-12-31,Parke,Indiana,1179,8
2020-12-31,Perry,Indiana,1205,23
2020-12-31,Pike,Indiana,934,27
2020-12-31,Porter,Indiana,12819,156
2020-12-31,Posey,Indiana,1906,26
2020-12-31,Pulaski,Indiana,851,32
2020-12-31,Putnam,Indiana,2462,39
2020-12-31,Randolph,Indiana,1881,35
2020-12-31,Ripley,Indiana,2478,40
2020-12-31,Rush,Indiana,1254,14
2020-12-31,Scott,Indiana,1919,37
2020-12-31,Shelby,Indiana,4202,82
2020-12-31,Spencer,Indiana,1507,14
2020-12-31,St. Joseph,Indiana,24264,367
2020-12-31,Starke,Indiana,1558,43
2020-12-31,Steuben,Indiana,2643,24
2020-12-31,Sullivan,Indiana,1655,25
2020-12-31,Switzerland,Indiana,497,5
2020-12-31,Tippecanoe,Indiana,15018,88
2020-12-31,Tipton,Indiana,1077,32
2020-12-31,Union,Indiana,530,2
2020-12-31,Vanderburgh,Indiana,15554,203
2020-12-31,Vermillion,Indiana,1227,30
2020-12-31,Vigo,Indiana,9304,154
2020-12-31,Wabash,Indiana,2613,43
2020-12-31,Warren,Indiana,537,8
2020-12-31,Warrick,Indiana,5266,89
2020-12-31,Washington,Indiana,1432,16
2020-12-31,Wayne,Indiana,5615,144
2020-12-31,Wells,Indiana,1945,48
2020-12-31,White,Indiana,2321,29
2020-12-31,Whitley,Indiana,2474,20
2020-12-31,Adair,Iowa,606,17
2020-12-31,Adams,Iowa,266,2
